# ApertureRA_1 ApertureDec_1 Magnitude_1 Vmag               ApertureRA_2 ApertureDec_2 Magnitude_2 imag               Separation         
  114.639383   21.569058     -7.3304     16.28784200991821  114.639532   21.569066     -10.5932    16.065800270080565 0.4996693372634302 
  114.741898   21.569766     -8.0036     15.614641879455565 114.741726   21.569983     -12.2425    14.416499694824218 0.9704958099289923 
  114.608291   21.567442     -9.0363     14.581942294494628 114.60843    21.567434     -12.215     14.443999847412108 0.46625508746321587
  114.630034   21.567546     -8.8226     14.79564163531494  114.629992   21.567545     -11.9898    14.669199546813964 0.1406597863993944 
  114.584864   21.567136     -8.982      14.63624164904785  114.584811   21.567114     -12.1604    14.498599609374999 0.19431461704693828
  114.60005    21.566986     -9.1107     14.50754234637451  114.6        21.566972     -12.2987    14.360299667358397 0.17482055489668152
  114.569699   21.56589      -7.9609     15.657342170135497 114.569644   21.565859     -11.1927    15.466299613952636 0.21531785124317485
  114.603648   21.564593     -9.1        14.518241618530272 114.603599   21.564577     -12.293     14.365999778747558 0.17387076090548698
  114.729582   21.566137     -7.4843     16.133941863433837 114.729587   21.566348     -10.9444    15.7146001663208   0.75978443226964   
  114.605349   21.563743     -9.0838     14.534441684143065 114.605112   21.563725     -12.2662    14.392799934387206 0.7961254962160892 
  114.577236   21.563375     -7.4882     16.130041812316893 114.57737    21.563348     -10.7408    15.91820009613037  0.4590463752963605 
  114.655207   21.563852     -9.2986     14.31964180316162  114.655174   21.563858     -12.5146    14.144400199890136 0.11257663270718776
  114.593365   21.56289      -8.9669     14.651342128173827 114.593313   21.562868     -12.5815    14.077499946594237 0.19126688542540274
  114.575017   21.561429     -8.2155     15.402742122070311 114.574963   21.561395     -11.5574    15.10160025024414  0.21833279302514594
  114.411012   21.559106     -7.1624     16.455842231170653 114.411177   21.558973     -10.6234    16.03560026550293  0.731056199302332  
  114.594701   21.561339     -8.3734     15.244842265502928 114.594647   21.56149      -11.6542    15.004800399780272 0.5728773057094649 
  114.57804    21.5599       -8.4688     15.149442408935546 114.577986   21.559866     -11.7153    14.943700393676757 0.21833437174650283
  114.625465   21.559818     -7.3363     16.281942103759764 114.625421   21.559807     -10.5706    16.08840044403076  0.15254702102537837
  114.604315   21.557804     -9.1454     14.472841952697753 114.604078   21.557778     -12.7299    13.929099639892577 0.7990177332826701 
  114.520733   21.556336     -7.6672     15.951041911499022 114.520677   21.556441     -11.1095    15.54950006866455  0.42194788225288077
  114.574345   21.556366     -9.2458     14.372441981689452 114.574289   21.5565       -12.4095    14.249499877929686 0.5175574883506656 
  114.63302    21.556079     -9.5886     14.029641841308592 114.632975   21.556241     -12.8716    13.787399848937987 0.602348322222868  
  114.616336   21.556215     -7.5668     16.051441882507323 114.616101   21.556193     -10.8117    15.847300132751464 0.7908047127160561 
  114.769626   21.557524     -9.7218     13.896442149536131 114.769657   21.557564     -13.7019    12.957100471496581 0.17750798377858715
  114.602478   21.55534      -7.5101     16.1081421121521   114.602426   21.555487     -10.8018    15.857200225830077 0.5571051448403963 
  114.598168   21.555284     -9.0394     14.57884189929199  114.598118   21.555254     -12.2258    14.433200439453124 0.19922498043033832
  114.590492   21.554661     -9.0412     14.577042315856932 114.590438   21.554801     -12.203     14.455999931335448 0.5354497739018471 
  114.613361   21.554609     -10.0706    13.54764244403076  114.613501   21.554588     -13.7751    12.883900245666503 0.4748114144275019 
  114.517593   21.55333      -8.9551     14.663141940490721 114.517542   21.553255     -12.2531    14.405899604797362 0.31946777905697077
  114.599124   21.554076     -9.0451     14.57314178790283  114.599071   21.55422      -12.2345    14.42450006866455  0.5479322280009203 
  114.586953   21.55322      -8.8733     14.744942401306151 114.586901   21.553183     -12.0263    14.632699569702147 0.21921830894186475
  114.623315   21.553341     -7.705      15.913242076293944 114.623267   21.553496     -10.8764    15.782600006103515 0.5806840509153345 
  114.524927   21.551864     -9.2848     14.333442424194335 114.524873   21.551965     -12.9263    13.732699951171874 0.40607473434044333
  114.601391   21.552886     -8.4933     15.124941562072753 114.601529   21.552857     -11.7174    14.94160040283203  0.4737106619525911 
  114.496257   21.551115     -8.3931     15.225142215148924 114.496398   21.551027     -11.7085    14.950500091552733 0.5685541464212196 
  114.611715   21.551973     -9.6603     13.957941745178221 114.611666   21.551946     -12.8554    13.80359991455078  0.1906982119293065 
  114.564108   21.551698     -8.4506     15.167642329589842 114.564052   21.551821     -11.6182    15.040799697875975 0.48086390929832096
  114.660828   21.551544     -9.1528     14.465442393676756 114.660794   21.551538     -12.3242    14.334800323486327 0.11587373590300008
  114.646027   21.551186     -9.2526     14.365642283813475 114.645797   21.551346     -12.4319    14.227099975585936 0.961691965345873  
  114.623727   21.550906     -8.8711     14.747141574279784 114.623678   21.551058     -12.0383    14.620700439453124 0.5712671623309109 
  114.551024   21.549257     -8.7813     14.836942408935546 114.551159   21.549198     -11.9546    14.704399665832518 0.49944433166195995
  114.607436   21.549826     -8.7598     14.858442042724608 114.607575   21.549797     -11.8934    14.765599807739257 0.476986769518034  
  114.782833   21.551392     -10.7152    12.903041575805663 114.782868   21.551428     -14.4993    12.159699996948241 0.17472813512518567
  114.596953   21.548994     -9.2011     14.417141650573729 114.596899   21.54913      -12.8363    13.822700103759765 0.5219206601372054 
  114.680543   21.549169     -9.1136     14.504642222778319 114.680513   21.549343     -12.5499    14.109099945068358 0.6344031603665973 
  114.419858   21.545477     -8.0016     15.616641734497069 114.42003    21.545331     -11.3175    15.341499885559081 0.7797153039178331 
  114.525398   21.545771     -7.6343     15.983941768066405 114.525536   21.545693     -11.5062    15.152800163269042 0.5407144203927233 
  114.640094   21.546929     -8.2666     15.351642344848631 114.640051   21.546908     -11.4433    15.215699752807616 0.16262292114539284
  114.57395    21.545555     -8.8472     14.77104160632324  114.573898   21.545501     -11.9959    14.66309984588623  0.26097699846583333
  114.505733   21.544627     -8.2743     15.343942378417967 114.505687   21.544533     -11.6174    15.04159983062744  0.37180608365866985
  114.463753   21.543856     -8.8653     14.752941821472167 114.46372    21.543735     -12.0381    14.620899757385253 0.44939701254465175
  114.584266   21.545168     -7.8119     15.806341861145018 114.584214   21.545119     -11.2604    15.398600181579589 0.24786035259833564
  114.646301   21.545437     -8.8785     14.739742015258788 114.646073   21.545415     -11.9941    14.664900382995604 0.7675451016589865 
  114.614081   21.544334     -7.6247     15.993541930572508 114.613845   21.544296     -10.8535    15.805499633789061 0.8019951226710982 
  114.622149   21.54374      -10.1546    13.463641856567381 114.62229    21.543709     -13.8208    12.838200172424315 0.4851481306240096 
  114.571172   21.543427     -8.601      15.017242167846678 114.57112    21.543368     -11.7883    14.870700439453124 0.2746493836053263 
  114.610547   21.542546     -9.6657     13.952542041198729 114.610495   21.542681     -12.8706    13.788400253295897 0.5162507641377168 
  114.625926   21.54187      -9.1944     14.4238421663208   114.626067   21.541839     -12.4123    14.246699890136718 0.4851540506938308 
  114.59351    21.54128      -7.8285     15.789742205993651 114.593646   21.541233     -11.1424    15.516600212097167 0.48581955303278945
  114.557551   21.539411     -7.283      16.335242007629393 114.5575     21.53934      -10.7104    15.948600372314452 0.3074030182116472 
  114.603471   21.539492     -7.8631     15.755141948120116 114.603609   21.539447     -11.0422    15.616799911499022 0.4896793560970229 
  114.629904   21.539131     -7.8588     15.759442065612792 114.630045   21.539099     -11.109     15.549999794006347 0.4860034439028046 
  114.676569   21.539184     -8.9401     14.678142283813475 114.676534   21.539344     -12.1109    14.548100074768065 0.5878027393464967 
  114.600317   21.53736      -11.2983    12.319942210571288 114.600267   21.537308     -14.9263    11.732699951171874 0.2511520687433231 
  114.780374   21.540031     -7.8046     15.813642238037108 114.780398   21.540053     -11.0747    15.584299644470214 0.11283316190680741
  114.596754   21.537488     -8.5376     15.080642436401366 114.596514   21.537607     -11.8199    14.839100440979003 0.9107233383114347 
  114.775148   21.538579     -8.6448     14.973441813842772 114.77498    21.538595     -12.0178    14.641199668884276 0.5655082162846664 
  114.682966   21.537518     -7.6492     15.969042037384032 114.683122   21.537506     -10.8807    15.778299888610839 0.524170853744666  
  114.574661   21.535979     -10.9926    12.625641559020995 114.574607   21.536087     -14.6956    11.96340044403076  0.4287940364126095 
  114.593783   21.535706     -8.6489     14.969341967956542 114.59373    21.535824     -11.8363    14.822700103759765 0.4603848235374552 
  114.575989   21.534951     -10.9926    12.625641559020995 114.575938   21.534884     -14.696     11.96299990081787  0.2955410070539316 
  114.534563   21.535093     -7.5137     16.104541991607665 114.5347     21.53518      -10.7947    15.864300331115722 0.5554863439421742 
  114.635586   21.535194     -7.6195     15.998741839782713 114.635728   21.535159     -10.9852    15.673800071716308 0.4919246815878036 
  114.644218   21.53443      -8.7819     14.83634159411621  114.643987   21.534393     -11.8834    14.775600036621093 0.7849363214683939 
  114.483191   21.523924     -10.0768    13.541441653625487 114.483347   21.523964     -12.7534    13.90560015106201  0.5419186646316256 
  114.568522   21.532935     -9.3806     14.237642024414061 114.568659   21.532864     -12.78      13.879000267028808 0.5251749075573598 
  114.712994   21.534561     -7.8259     15.792341922180174 114.712972   21.534729     -11.9999    14.659100135803222 0.6092704906975859 
  114.491696   21.531362     -7.7695     15.84874222125244  114.491845   21.531418     -11.0537    15.60529955291748  0.5381559521945762 
  114.554867   21.531185     -9.0925     14.525742267028807 114.554815   21.531275     -12.6806    13.978399833679198 0.36783094818465634
  114.617661   21.530784     -7.7848     15.833441947357176 114.6178     21.530735     -11.0126    15.64640005493164  0.49778594713674773
  114.437774   21.527276     -8.0851     15.533141826049803 114.437948   21.527291     -11.4036    15.255400260925292 0.585200955389654  
  114.588089   21.528138     -11.0299    12.58834240283203  114.588036   21.528242     -14.653     12.006000122070311 0.41434018888566715
  114.612644   21.527932     -9.3789     14.239342425720213 114.612779   21.528051     -12.6477    14.011299690246581 0.6228300177586512 
  114.613238   21.525848     -9.354      14.264241908447264 114.613189   21.525787     -12.7503    13.908699592590331 0.27413833149597394
  114.664393   21.526311     -7.7918     15.826441977874754 114.66454    21.526277     -11.0768    15.582199653625487 0.5072762100541809 
  114.515636   21.52281      -7.62       15.998242114440917 114.515594   21.522865     -10.9916    15.667399963378905 0.2428752810212785 
  114.609565   21.520921     -8.9394     14.678842280761717 114.609512   21.521026     -12.1071    14.551900466918944 0.41759976308321206
  114.611449   21.520248     -8.1907     15.427542422668456 114.611587   21.520181     -11.4325    15.226500114440917 0.5213213428349782 
  114.605643   21.519999     -9.0388     14.57944176043701  114.605781   21.519929     -12.7486    13.910399993896483 0.5264059640319853 
  114.582036   21.51952      -7.9685     15.649741862670897 114.581984   21.519609     -11.1808    15.478199562072753 0.3646705871133248 
  114.538791   21.51633      -8.7447     14.873541568176268 114.538936   21.516219     -11.8967    14.762300094604491 0.6288962156707464 
  114.756527   21.517623     -7.919      15.699241851226805 114.756332   21.517608     -11.0953    15.563700279235839 0.655302716257371  
  114.70801    21.516721     -7.5244     16.093841765777587 114.707977   21.516864     -10.843     15.815999588012694 0.5265300526736949 
  114.709719   21.515172     -8.3926     15.225641940490721 114.709687   21.515313     -12.2962    14.362800201416015 0.5187906934502167 
  114.542441   21.510629     -9.0592     14.559041713134764 114.542397   21.510683     -13.0899    13.569099983215331 0.24394362842832173
  114.647019   21.510236     -9.0203     14.597942088500975 114.646969   21.510344     -12.891     13.768000205993651 0.42333131324623274
  114.769546   21.511316     -7.6571     15.961141799346922 114.769539   21.511473     -11.1995    15.459499916076659 0.5656860377171983 
  114.492255   21.507848     -7.0933     16.524942134277342 114.492419   21.507695     -10.5202    16.138800224304198 0.7778812508132941 
  114.638976   21.509265     -10.3761    13.242142413513182 114.638927   21.509193     -13.9395    12.719500144958495 0.30678730908745633
  114.686391   21.508796     -11.2239    12.394342158691405 114.686349   21.508919     -14.4092    12.249800285339354 0.46460741345585216
  114.637134   21.507151     -7.4458     16.172442172424315 114.637272   21.507077     -10.8187    15.840300163269042 0.5334847410208752 
  114.618026   21.506737     -8.4893     15.128942225830077 114.617973   21.506826     -11.676     14.983000358581542 0.3662893324857848 
  114.63002    21.506714     -7.6581     15.96014187182617  114.629965   21.506983     -11.9605    14.69850023651123  0.9857653671211452 
  114.555451   21.505576     -7.3115     16.30674192752075  114.555595   21.505458     -10.532     16.127000411987304 0.6427115531486794 
  114.581185   21.501733     -7.9345     15.683741782562254 114.581135   21.501795     -11.0661    15.592899879455565 0.2790438847773066 
  114.70218    21.505496     -7.2982     16.320041869537352 114.70214    21.50562      -11.452     15.207000335693358 0.46607109243094896
  114.610194   21.504198     -8.6553     14.96294185961914  114.610331   21.504107     -11.8358    14.823199829101561 0.5638105843239207 
  114.769257   21.505385     -7.0124     16.605841849700926 114.769058   21.505531     -10.3975    16.261499961853026 0.8488300438683767 
  114.515421   21.500678     -9.2882     14.33004162158203  114.515576   21.500703     -12.8275    13.831499656677245 0.526913700540862  
  114.439172   21.498553     -8.2164     15.401841853515624 114.439368   21.498524     -11.4063    15.252700408935546 0.6647584011999202 
  114.417435   21.498233     -8.0073     15.610941623107909 114.417646   21.498188     -11.2878    15.37120016479492  0.7250827855690747 
  114.698346   21.498652     -9.2149     14.40334198321533  114.698302   21.498766     -12.4019    14.257099708557128 0.4360606179753883 
  114.532914   21.496561     -8.4011     15.217141841308592 114.532877   21.496587     -11.6294    15.0295997467041   0.15530849924912898
  114.535399   21.493458     -9.0413     14.57694218005371  114.535549   21.493484     -12.2133    14.44570024871826  0.5110919572610294 
  114.689798   21.493845     -8.7997     14.818542216674803 114.689563   21.493945     -12.2072    14.451799949645995 0.8655811787331209 
  114.516122   21.491802     -7.3763     16.241942141906737 114.516093   21.49181      -10.7384    15.920599540710448 0.10132041520851034
  114.693008   21.49214      -8.6298     14.988442157165526 114.692964   21.492067     -12.1474    14.511600097656249 0.3013080067867001 
  114.588863   21.489808     -10.1577    13.460542415039061 114.588813   21.489856     -13.4083    13.250699600219725 0.2406484793785225 
  114.409168   21.487833     -7.6221     15.99614212359619  114.409394   21.487765     -10.8401    15.818899711608886 0.7956466430887106 
  114.674293   21.490697     -8.3996     15.2186419710083   114.674242   21.490788     -11.5289    15.130099853515624 0.36946791499203174
  114.414091   21.484771     -7.7958     15.822441790954588 114.414316   21.484701     -11.1764    15.482599815368651 0.7947287298308976 
  114.585937   21.485065     -8.8963     14.721941684143065 114.586076   21.485107     -12.055     14.603999694824218 0.4895625612304262 
  114.641783   21.48455      -8.6064     15.011842463867186 114.641731   21.484443     -11.761     14.89800032043457  0.4227554212147605 
  114.545893   21.481402     -8.7655     14.852741931335448 114.545853   21.481586     -11.9084    14.75060041809082  0.6758172839749002 
  114.507865   21.480538     -8.2042     15.414042209045409 114.508032   21.480525     -11.3742    15.284800132751464 0.5613959885671926 
  114.611298   21.480859     -11.0724    12.545841906921385 114.611245   21.480904     -14.7513    11.907700141906737 0.24034753118425461
  114.772028   21.482052     -7.9368     15.68144199694824  114.771813   21.482166     -11.6304    15.028600296020507 0.8289523031026439 
  114.606451   21.479229     -8.6189     14.999341700927733 114.606398   21.479269     -11.7603    14.898700317382811 0.22860368025626301
  114.65088    21.47769      -8.9322     14.686041568176268 114.650824   21.477751     -12.5969    14.062100013732909 0.28882218942541515
  114.763645   21.478822     -7.7895     15.828741763488768 114.763614   21.478756     -11.158     15.501000007629393 0.25930392885091974
  114.575451   21.472383     -8.5223     15.095942233459471 114.575404   21.472569     -11.6642    14.994800170898436 0.6878638567497681 
  114.639942   21.469888     -9.8552     13.763042186157225 114.640073   21.469932     -13.0984    13.560599884033202 0.4665858803403078 
  114.72745    21.468656     -7.7422     15.876042102233885 114.727399   21.468735     -11.4503    15.208699783325194 0.33177850991011165
  114.586406   21.4666       -8.2231     15.39514229144287  114.58655    21.466436     -11.5491    15.109900077819823 0.7624434053146701 
  114.544446   21.465876     -9.2816     14.336642001525878 114.544415   21.465858     -12.4674    14.19160040283203  0.12241618027383129
  114.547259   21.465739     -7.2357     16.382541869537352 114.547226   21.465723     -10.5535    16.105499824523925 0.12466431560617106
  114.583441   21.464471     -10.2544    13.3638417467041   114.583395   21.464474     -14.3065    12.35249956512451  0.1544927092436765 
  114.495406   21.462421     -10.147     13.471241687194823 114.495589   21.462369     -13.4573    13.201699813842772 0.6410591449463959 
  114.616803   21.463675     -7.4475     16.170741771118163 114.616937   21.463698     -10.6824    15.97660025024414  0.4565170436514565 
  114.490019   21.459385     -9.3758     14.242441867248534 114.489833   21.459318     -12.5097    14.149300178527831 0.6682310133165398 
  114.465868   21.458        -8.2914     15.326842044250487 114.466074   21.45792      -11.9166    14.742399772644042 0.7478741705057397 
  114.692922   21.459892     -8.5887     15.02954170550537  114.692862   21.459942     -12.0032    14.655800422668456 0.26983562142325124
  114.604939   21.455335     -8.8526     14.765641902343749 114.605075   21.455337     -12.0127    14.646299919128417 0.4557290610984738 
  114.431873   21.451067     -7.3771     16.241142009155272 114.432112   21.45095      -11.157     15.502000411987304 0.9048154879671914 
  114.638723   21.451225     -8.3759     15.242341731445311 114.638664   21.451235     -11.5137    15.145300468444823 0.20093805758726951
  114.722079   21.451512     -7.3722     16.246041987792967 114.722019   21.451561     -10.8216    15.83740003967285  0.2674562936241011 
  114.670767   21.450567     -8.3762     15.24204227770996  114.670704   21.450591     -11.5061    15.152900299072265 0.228087888463926  
  114.631618   21.450267     -8.6098     15.008441661254881 114.631374   21.450269     -11.8662    14.79279955291748  0.8175896225258273 
  114.632006   21.4494       -8.6077     15.010541652099608 114.632136   21.449406     -11.8662    14.79279955291748  0.43612194551449573
  114.64307    21.448664     -8.5682     15.050041888610838 114.64301    21.448672     -11.7299    14.929099639892577 0.20309342442226494
  114.752514   21.445228     -7.7348     15.88344213809204  114.752453   21.445453     -11.1322    15.526799758911132 0.8353908560466629 
  114.456947   21.4415       -8.0572     15.561041568176268 114.457169   21.441557     -11.2107    15.448299964904784 0.7716714135355687 
  114.551383   21.441227     -9.1882     14.430042003051756 114.551353   21.441344     -12.856     13.80300005340576  0.43302983456527483
  114.599741   21.439761     -8.4919     15.126341555969237 114.599693   21.439729     -11.7749    14.884099563598632 0.19784186670043183
  114.613609   21.439413     -9.044      14.574242328063963 114.613556   21.439388     -12.4344    14.224600395202636 0.19910018529246687
  114.632165   21.438772     -9.5815     14.036741946594237 114.632294   21.438758     -13.4203    13.238700469970702 0.43519583863054134
  114.783505   21.439113     -9.7345     13.88374206866455  114.78345    21.439164     -13.1129    13.546100219726561 0.26014481328658945
  114.686714   21.436115     -7.3467     16.271541808502196 114.686647   21.436121     -10.7423    15.916699966430663 0.2255517855474215 
  114.671591   21.4328       -7.5163     16.101941798583983 114.671522   21.432967     -10.7345    15.92450006866455  0.6441313140644578 
  114.43617    21.428313     -7.9668     15.651441787139891 114.436421   21.428329     -11.1868    15.472199996948241 0.8431088385701111 
  114.645017   21.431087     -7.9547     15.663542006866454 114.645145   21.430891     -11.397     15.261999687194823 0.8257484310932203 
  114.504241   21.424566     -8.0569     15.561341975585936 114.504438   21.424449     -11.6643    14.994700035095214 0.7831127687312114 
  114.751661   21.426392     -8.4958     15.122441981689452 114.751591   21.426409     -12.738     13.921000083923339 0.2424354337218    
  114.633309   21.424845     -8.5833     15.034942363159178 114.633248   21.424978     -12.118     14.54099996948242  0.52061408018165   
  114.536174   21.419074     -8.6229     14.995341990844725 114.536161   21.419138     -11.7891    14.869900306701659 0.23448306086170792
  114.536372   21.418379     -8.6227     14.99554226245117  114.536359   21.418443     -11.789     14.870000442504882 0.234483099377043  
  114.56334    21.418908     -7.7239     15.894342158691405 114.5635     21.418818     -10.9482    15.71079977416992  0.6265035830255821 
  114.539941   21.41773      -7.434      16.18424198474121  114.539929   21.41762      -11.05      15.608999809265136 0.39803691627293825
  114.70682    21.418918     -7.8899     15.728341792480467 114.706932   21.418904     -11.6347    15.024300178527831 0.3787217049346725 
  114.618473   21.414904     -9.1265     14.491741870300292 114.618416   21.41501      -12.2868    14.372199615478515 0.42674606717453684
  114.737572   21.416301     -7.6493     15.96894190158081  114.737309   21.416292     -10.97      15.68899973297119  0.8820206399207773 
