# ApertureRA_1 ApertureDec_1 Magnitude_1 Bmag               ApertureRA_2 ApertureDec_2 Magnitude_2 Vmag               Separation          
  114.427666   21.642759     -8.545      18.339997923706054 114.427787   21.642667     -9.149      17.57353883215332  0.5230966908448262  
  114.503663   21.643146     -10.4143    16.470698035095214 114.503657   21.643059     -11.1753    15.547239355529786 0.3138428481658053  
  114.527306   21.642776     -9.5716     17.31339803967285  114.52728    21.642696     -10.0011    16.721439413513185 0.3008541767299536  
  114.543455   21.641602     -8.8439     18.041098273132324 114.543423   21.641354     -9.396      17.326539091552736 0.8991984565068213  
  114.613758   21.642188     -8.944      17.940997755859375 114.613735   21.642152     -9.5172     17.205338530029298 0.1507297888535055  
  114.676157   21.642634     -9.0367     17.848297751281738 114.676211   21.642649     -9.5475     17.175039343322755 0.18859154095488023 
  114.616949   21.641881     -9.0659     17.81909815106201  114.616741   21.641845     -9.5119     17.210639051879884 0.7079781774213872  
  114.433727   21.639537     -8.1248     18.760198271606445 114.433835   21.639445     -8.7177     18.004838995422364 0.4902062994604306  
  114.440119   21.638933     -9.1175     17.76749769482422  114.440214   21.63884      -10.3025    16.420039228881837 0.4616819278579736  
  114.618652   21.640857     -10.5017    16.383297598693847 114.61882    21.640828     -10.8462    15.876339010681153 0.5717818060863253  
  114.612291   21.640077     -13.6016    13.28339830670166  114.612267   21.640041     -14.373     12.349538855041505 0.15246614498144412 
  114.516294   21.639313     -9.94       16.9449984196167   114.516277   21.63923      -10.3441    16.37843900152588  0.3041669861888532  
  114.575735   21.639944     -9.5986     17.286397612426757 114.575697   21.639886     -10.0474    16.67513852545166  0.24447223909294424 
  114.733304   21.641588     -9.4328     17.45219770703125  114.733485   21.641664     -9.9361     16.786438993896486 0.6645980753183423  
  114.622228   21.639857     -10.3647    16.520297682617187 114.622025   21.639825     -10.7401    15.982439093078614 0.688992448886847   
  114.699229   21.640652     -9.3755     17.509498274658203 114.699141   21.640688     -9.839      16.88353925177002  0.32172805037406094 
  114.575211   21.637497     -9.3852     17.499798453186035 114.574985   21.637437     -9.8248     16.89773946234131  0.7865116112376956  
  114.647928   21.638268     -9.2171     17.667897856567382 114.647753   21.638257     -9.6618     17.060738615478517 0.5869415765421181  
  114.429118   21.634592     -9.734      17.150997794006347 114.429235   21.634675     -10.9311    15.791439108337403 0.49251970620506863 
  114.758628   21.6384       -12.0049    14.880098021362304 114.758884   21.638509     -12.392     14.330538801635743 0.9422494554302713  
  114.669123   21.636791     -8.9124     17.972597754333496 114.66898    21.636799     -9.4375     17.285039          0.47939300969834847 
  114.756206   21.6375       -8.3847     18.50029817852783  114.756455   21.637605     -8.8892     17.833338789428712 0.9149671431936439  
  114.453537   21.633376     -9.3521     17.532897627685546 114.453607   21.633285     -9.8271     16.895439199890138 0.4027339912083739  
  114.441163   21.632676     -11.9758    14.909198439453125 114.441066   21.632756     -12.4862    14.2363386673584   0.43394939522155085 
  114.617427   21.635087     -9.9932     16.891797697875976 114.61741    21.635057     -10.438     16.284539274658204 0.12206680001073339 
  114.564582   21.633694     -13.3671    13.517898238037109 114.564546   21.633632     -14.1104    12.612138800109864 0.2536365457402502  
  114.557831   21.633778     -10.8571    16.027898466918945 114.557795   21.633713     -11.2539    15.468639425720216 0.26319050280652895 
  114.489945   21.633021     -7.8891     18.995897925231933 114.489958   21.632933     -8.2555     18.467039160217286 0.3197730517796464  
  114.709789   21.635723     -8.7555     18.129498160217285 114.709727   21.635773     -9.267      17.455538801635743 0.27467398013170574 
  114.473259   21.632263     -8.9862     17.898797667358398 114.47348    21.63235      -9.6326     17.08993916937256  0.803150359714792   
  114.641248   21.633824     -9.9661     16.918898260925292 114.641255   21.633812     -10.4636    16.258938841308595 0.04914229715393214 
  114.642739   21.634366     -9.9678     16.91719785961914  114.642747   21.634355     -10.4635    16.259038977111818 0.04780017930659599 
  114.54078    21.632851     -9.691      17.19399801525879  114.54075    21.632778     -10.1255    16.597039274658204 0.281322962667772   
  114.739201   21.635031     -8.0747     18.810297644470214 114.739402   21.635116     -8.6614     18.061139158691407 0.7389572418655129  
  114.784528   21.633643     -13.5553    13.329698241088867 114.784685   21.633785     -13.7652    12.957339338745118 0.7330464494836407  
  114.543069   21.630442     -11.0631    15.82189813885498  114.543041   21.630197     -11.8611    14.861438803161622 0.8869633764575656  
  114.731542   21.633718     -8.3801     18.50489774975586  114.731535   21.633793     -8.9537     17.768838934387208 0.2710142539721642  
  114.734557   21.632359     -9.5638     17.321198141906738 114.734747   21.63244      -10.1046    16.617939047302247 0.6995023365088154  
  114.575324   21.630177     -10.9524    15.932597792480468 114.575289   21.630122     -11.5107    15.211838774169923 0.23004962725670197 
  114.613574   21.629633     -10.6383    16.246698057983398 114.613556   21.629601     -10.9792    15.743338636840821 0.12999829827062276 
  114.671845   21.630024     -10.8381    16.04689756665039  114.672088   21.629868     -11.1533    15.569238714660646 0.9882757070217572  
  114.625015   21.629083     -11.3185    15.566498434875488 114.625006   21.62906      -11.608     15.114539198364259 0.08810775359311987 
  114.597843   21.628731     -9.3358     17.549197829101562 114.597815   21.628689     -9.8918     16.83073907324219  0.17788104667667434 
  114.526983   21.627782     -10.1427    16.7422978046875   114.526961   21.627706     -10.5402    16.18233876654053  0.2833328053559996  
  114.563548   21.627928     -10.0947    16.79029814038086  114.5637     21.62787      -10.5788    16.143738798583986 0.549862029893147   
  114.590164   21.628281     -8.5994     18.28559843334961  114.589946   21.628232     -9.1457     17.576838545288087 0.750569352991661   
  114.563564   21.626883     -10.0947    16.79029814038086  114.56372    21.626651     -10.575     16.147539190734864 0.9849425241800719  
  114.728233   21.629318     -8.9145     17.97049776348877  114.728408   21.629393     -9.4878     17.234739355529786 0.6448833571621481  
  114.646587   21.627615     -9.0719     17.813097632263183 114.646606   21.627435     -9.4784     17.244138769592286 0.6511121273438905  
  114.613239   21.627013     -8.5821     18.30289808544922  114.613221   21.626982     -9.1597     17.562838606323243 0.12681959275733146 
  114.626735   21.626838     -8.3463     18.53869787487793  114.626729   21.626817     -9.0357     17.68683915563965  0.0782211236368795  
  114.668534   21.625798     -8.5579     18.327097571228027 114.668584   21.625812     -8.9143     17.808239035095216 0.17475542279012    
  114.585535   21.624559     -8.3974     18.48759809765625  114.585316   21.624509     -8.9787     17.743839315856935 0.7546914444718399  
  114.525746   21.62306      -10.8543    16.030698454711914 114.525726   21.622985     -11.1899    15.532638601745607 0.2781727163709434  
  114.518251   21.622609     -11.941     14.943998015258789 114.518421   21.622708     -12.2616    14.460939459289552 0.6713471050933292  
  114.56888    21.622596     -13.3739    13.511097586486816 114.56885    21.622365     -13.6616    13.060938887084962 0.8376388069640426  
  114.410015   21.621073     -9.0795     17.80549780163574  114.409994   21.620983     -10.2475    16.475038580383302 0.33153491914856353 
  114.644208   21.623748     -8.7442     18.140798247192382 114.644223   21.623742     -9.3602     17.36233907171631  0.054649507142319025
  114.447189   21.620218     -10.2363    16.648697531555175 114.447457   21.620306     -10.6369    16.085639051879884 0.9512268731487686  
  114.502905   21.62048      -9.6435     17.241497671936035 114.503093   21.620401     -9.9939     16.728638700927736 0.6904749206970345  
  114.524307   21.619206     -11.5716    15.313398039672851 114.524289   21.619131     -11.869     14.853538565124513 0.2766388299127507  
  114.673473   21.621151     -8.3181     18.566898024414062 114.673533   21.621172     -8.8601     17.862439207519532 0.2145622043051592  
  114.630209   21.620083     -9.82       17.06499830517578  114.63002    21.620239     -10.3138    16.40873914190674  0.8458669935418437  
  114.593296   21.619606     -10.5792    16.30579820904541  114.593273   21.61939      -10.9028    15.819739393676759 0.7814006197066952  
  114.53369    21.618811     -9.1406     17.744397795532226 114.533666   21.61874      -9.6131     17.10943894812012  0.26792354449297173 
  114.581682   21.619104     -8.2517     18.633297598693847 114.581465   21.619054     -9.1562     17.566338591064454 0.7482196575128269  
  114.554694   21.618571     -8.2102     18.67479769024658  114.554663   21.618509     -8.607      18.115538649047853 0.24613462172099868 
  114.460939   21.617103     -8.513      18.371998465393066 114.461181   21.617193     -9.1401     17.58243947454834  0.8723272985097187  
  114.596693   21.618081     -12.1445    14.740498221252441 114.596669   21.618042     -12.4921    14.23043923803711  0.16175255609750086 
  114.618801   21.618542     -8.723      18.161998427246093 114.618982   21.618346     -9.2741     17.4484386963501   0.9299584556746593  
  114.6042     21.617481     -10.0908    16.794197714660644 114.60418    21.617448     -10.4685    16.2540388626709   0.1363592484859124  
  114.522703   21.613955     -12.9531    13.931897795532226 114.522687   21.613882     -13.7069    13.015639357055665 0.26820037214308257 
  114.477664   21.615422     -7.9978     18.88719812664795  114.477883   21.61534      -8.3225     18.400038771118165 0.7901710194483972  
  114.726143   21.61813      -8.1097     18.775297797058105 114.726132   21.618206     -8.4944     18.22813897558594  0.2760656972720443  
  114.583222   21.61651      -8.245      18.639998114440917 114.583196   21.616289     -8.9637     17.758838705505372 0.8003445229450556  
  114.711919   21.61761      -9.4249     17.46009794506836  114.71206    21.617672     -9.9047     16.81783872076416  0.5220201223155178  
  114.595049   21.61527      -12.373     14.511997855041503 114.595028   21.615057     -12.7774    13.945138983215333 0.7700143137227105  
  114.593366   21.615074     -12.373     14.511997855041503 114.593528   21.615037     -12.7774    13.945138983215333 0.558311189140691   
  114.62296    21.616154     -9.1781     17.706898367736816 114.622768   21.616132     -9.6142     17.108339361633302 0.6474521449140592  
  114.512189   21.614682     -9.3121     17.572897589538574 114.512182   21.614606     -9.9041     16.81843858190918  0.27460122174653495 
  114.74207    21.617273     -9.5488     17.336197531555175 114.74229    21.61737      -10.2869    16.43563943334961  0.814905316146602   
  114.630098   21.615025     -11.5775    15.307497656677246 114.629913   21.615009     -11.8908    14.831738523925782 0.6218403014251348  
  114.551579   21.613998     -11.8585    15.02649847302246  114.55155    21.613936     -12.1644    14.558138899291993 0.24339011171034539 
  114.539386   21.614356     -10.8827    16.002298033569335 114.539361   21.614289     -11.2989    15.42363934942627  0.25530056109797433 
  114.673357   21.616267     -8.0091     18.87589803967285  114.673419   21.61629      -9.0623     17.660239271606446 0.22341270100723748 
  114.582317   21.614406     -11.7847    15.100297606323242 114.582101   21.614357     -12.4284    14.29413896032715  0.7441328129213534  
  114.504885   21.614059     -7.982      18.90299812588501  114.505071   21.613983     -8.5984     18.124138884033204 0.6799894225751817  
  114.667379   21.615146     -11.4271    15.45789781842041  114.667244   21.615161     -11.7238    14.99873929449463  0.45503951708865475 
  114.609114   21.614756     -10.9436    15.941398299072265 114.609098   21.614726     -11.2603    15.462239317382814 0.12054694930877717 
  114.602933   21.614501     -9.5087     17.376297629211425 114.602913   21.614468     -9.9532     16.769338659729005 0.13635992561398858 
  114.639847   21.614626     -9.8627     17.02229753765869  114.63986    21.61462      -10.2639    16.45863919683838  0.048575769302548984
  114.624485   21.61443      -9.0451     17.83989778790283  114.624295   21.61441      -9.5773     17.145238928283693 0.6399668329221445  
  114.654278   21.614285     -11.6957    15.189298308227539 114.654311   21.614291     -11.9761    14.746439032043458 0.11253887145514474 
  114.626923   21.614287     -9.4963     17.388698256347656 114.626923   21.614271     -9.9313     16.791238836730958 0.05760000001020065 
  114.63724    21.613547     -11.7686    15.116397536132812 114.637253   21.613365     -12.0493    14.67323880621338  0.6566430658326534  
  114.592102   21.611919     -13.5026    13.382398283813476 114.592077   21.61188      -14.2347    12.487838797058107 0.16344213376974348 
  114.675078   21.613846     -9.0913     17.793697989318847 114.674956   21.61387      -9.6041     17.118438772644044 0.4173597169722725  
  114.660102   21.613137     -11.2702    15.614798224304199 114.660144   21.613149     -11.5458    15.176738790954591 0.14705783058019053 
  114.66928    21.613251     -9.5229     17.362098372314453 114.669336   21.613272     -9.9373     16.785239271606446 0.20209842772615566 
  114.548803   21.611694     -7.6491     19.235898173187255 114.548775   21.611632     -8.3107     18.41183858343506  0.24207547947560037 
  114.505881   21.610413     -8.4611     18.42389837536621  114.506065   21.610512     -9.0094     17.713138632263185 0.7115329470092905  
  114.556887   21.610234     -12.2588    14.626198447082519 114.556858   21.610176     -12.7081    14.01443868109131  0.23025732688865339 
  114.635783   21.610738     -10.3025    16.582498228881835 114.635983   21.610559     -10.7859    15.936638884033204 0.9291577165138328  
  114.599809   21.610451     -8.3751     18.509897864196777 114.599788   21.610417     -8.9663     17.75623898931885  0.14114491293041867 
  114.422252   21.607836     -9.1245     17.760497725341796 114.422198   21.607923     -9.4885     17.234039358581544 0.36160851716322323 
  114.631308   21.609287     -9.5316     17.35339800152588  114.631316   21.609102     -9.9503     16.772238783325196 0.6665380309770057  
  114.604147   21.608589     -8.6419     18.243097937438964 114.60413    21.608559     -9.1614     17.561139158691407 0.12207166089297396 
  114.435038   21.606279     -9.0151     17.86989847454834  114.434956   21.606365     -9.4658     17.256738714660646 0.41373828468546026 
  114.570235   21.607796     -9.817      17.06799761090088  114.570206   21.607746     -10.6405    16.08203893133545  0.20450260061734293 
  114.55112    21.607368     -10.2008    16.684198057983398 114.55128    21.607311     -10.5698    16.15273862310791  0.5734920143215658  
  114.658858   21.608588     -11.3914    15.493597662780761 114.658712   21.608598     -11.6825    15.04003911444092  0.4899857741480636  
  114.61746    21.608063     -10.6759    16.20909754071045  114.617456   21.607869     -11.005     15.717538885559083 0.698528309899416   
  114.484754   21.606286     -9.463      17.421997702453613 114.484965   21.606208     -10.0349    16.687639288391114 0.7600041063875064  
  114.561253   21.606806     -10.659     16.225997603271484 114.561224   21.606751     -10.9901    15.732439093078614 0.22051177502089975 
  114.625896   21.607823     -9.635      17.249997771118164 114.625709   21.607806     -10.0509    16.67163854071045  0.6288766895850637  
  114.5965     21.606223     -10.8409    16.04409757885742  114.596669   21.606018     -11.2021    15.520439199890138 0.9298420739067101  
  114.585254   21.606251     -8.4425     18.44249788555908  114.585416   21.606213     -9.0722     17.650339178527833 0.5592130663955117  
  114.571012   21.606064     -9.0229     17.862098372314453 114.571173   21.605843     -9.5585     17.16403871008301  0.9609198733368118  
  114.615444   21.605074     -11.3409    15.544097578857421 114.615439   21.604879     -11.6291    15.09343915411377  0.7021994543160506  
  114.692424   21.605863     -10.0749    16.810098326538085 114.692714   21.605912     -10.464     16.25853925177002  0.986545923328738   
  114.642791   21.605596     -8.5475     18.337498343322753 114.642811   21.605597     -9.2017     17.520838789428712 0.06703804896636913 
  114.641696   21.603664     -11.5358    15.349198019836425 114.641715   21.603665     -11.8933    14.829238943542482 0.06369691420841031 
  114.52531    21.603359     -11.3395    15.545497572753906 114.525291   21.603465     -11.6607    15.06183915563965  0.3868629098260938  
  114.64149    21.604882     -11.5371    15.347898161743164 114.641322   21.60488      -11.8933    14.829238943542482 0.562355943584674   
  114.634937   21.604625     -10.8918    15.993198073242187 114.634948   21.60462      -11.2338    15.488739065612794 0.04098247315376561 
  114.700669   21.60544      -9.849      17.035998022888183 114.70079    21.605496     -10.2463    16.476239256347657 0.45239781046802857 
  114.63215    21.60302      -11.1587    15.726298010681152 114.631972   21.603011     -11.5093    15.213238768066407 0.5966686896922395  
  114.504715   21.601334     -8.9098     17.975198424194335 114.504716   21.60126      -9.4469     17.275638632263185 0.26642102680109153 
  114.521974   21.600873     -9.8949     16.99009767803955  114.522148   21.600807     -10.2892    16.43333917089844  0.6290099753063527  
  114.492541   21.600295     -10.0627    16.822297728393554 114.492556   21.600218     -10.5706    16.151939444030763 0.28171025419620316 
  114.659519   21.601795     -11.4437    15.441298163269042 114.659377   21.60181      -11.8702    14.852338842834474 0.4783535467454426  
  114.550293   21.600384     -8.6761     18.20889822277832  114.550454   21.60033      -9.1986     17.52393918463135  0.5728887045968453  
  114.603704   21.600738     -11.0885    15.796497977111816 114.603692   21.600537     -11.3954    15.327138952697755 0.7247139304498896  
  114.615138   21.600536     -8.7239     18.161098158691406 114.615321   21.600346     -9.22       17.502538732971193 0.9181802556724759  
  114.662541   21.600089     -10.9802    15.904798186157226 114.662591   21.60011      -11.4442    15.278339437927247 0.1836426237045854  
  114.743041   21.601236     -9.5134     17.371597922180175 114.743272   21.601343     -10.3231    16.399438909973146 0.8638344241889028  
  114.663472   21.600449     -10.9802    15.904798186157226 114.663524   21.600471     -11.4436    15.278939299072267 0.1912257759153792  
  114.66181    21.598859     -10.9802    15.904798186157226 114.661859   21.59888      -10.3188    16.40373902746582  0.18059873783690059 
  114.598295   21.599099     -10.1891    16.69589773449707  114.598276   21.599069     -10.6316    16.090938620056153 0.12533392569371574 
  114.417006   21.596262     -11.6947    15.190297758911132 114.416964   21.596352     -12.1461    14.576438955749513 0.353186020264773   
  114.720213   21.600442     -9.2294     17.65559831890869  114.720195   21.60052      -9.6989     17.02363877722168  0.2871909122502206  
  114.582189   21.598366     -11.823     15.061998045776367 114.582164   21.598327     -12.1212    14.60133939215088  0.16344614693538886 
  114.580695   21.597998     -11.823     15.061998045776367 114.58067    21.597958     -12.1212    14.60133939215088  0.1665488475546562  
  114.446826   21.597038     -8.0081     18.87689844403076  114.446907   21.597131     -8.5776     18.14493947454834  0.4308150264827635  
  114.564009   21.598301     -9.912      16.972998297546386 114.564172   21.59808      -10.3061    16.416439108337403 0.9647063559206779  
  114.541334   21.597824     -10.1916    16.69339815411377  114.541498   21.597766     -10.5699    16.152639440979005 0.5873174500042474  
  114.534592   21.597384     -11.126     15.75899759564209  114.534572   21.597322     -11.4526    15.269939474548341 0.23302336927119444 
  114.591386   21.59744      -13.4463    13.438698447082519 114.591555   21.597235     -14.1927    12.529838613952638 0.9298629613509217  
  114.713302   21.599313     -11.4926    15.392397559020996 114.713267   21.599384     -11.8037    14.918838552917482 0.28116905330383957 
  114.57396    21.597212     -10.5363    16.34869829449463  114.573934   21.597168     -10.8689    15.853638700927736 0.18073341310947588 
  114.648528   21.597647     -9.5514     17.333597815368652 114.648559   21.597657     -10.0518    16.67073922583008  0.10983224090360241 
  114.62868    21.597048     -11.8153    15.06969801220703  114.628499   21.597039     -12.1114    14.61113934942627  0.6067204626098696  
  114.505753   21.595074     -11.9429    14.942098296020507 114.505751   21.595177     -12.2552    14.467338613952638 0.37086042910687333 
  114.612021   21.595963     -14.2171    12.667897856567382 114.612013   21.595945     -14.3258    12.3967390579834   0.07011503375439931 
  114.589349   21.595844     -13.4463    13.438698447082519 114.58933    21.595637     -14.1928    12.529739431823732 0.7479089649120285  
  114.590463   21.596556     -13.4461    13.438897765014648 114.590629   21.596526     -14.1928    12.529739431823732 0.566046266189354   
  114.546995   21.595459     -10.8837    16.001297629211425 114.547158   21.595406     -11.2055    15.51703935095215  0.5780094965405557  
  114.607338   21.595903     -9.6592     17.225798285339355 114.607329   21.595707     -10.0398    16.68273930975342  0.7062428149438615  
  114.597604   21.595254     -11.7895    15.095497763488769 114.597586   21.595226     -12.0962    14.626339010681153 0.11743459026553714 
  114.455702   21.593505     -8.713      18.171997702453613 114.45577    21.593425     -9.2333     17.48923879095459  0.3670894501918072  
  114.698365   21.596343     -9.8988     16.986198103759765 114.698294   21.596573     -10.3269    16.395639471496583 0.8614317735082704  
  114.707173   21.595751     -9.0969     17.78809801373291  114.707313   21.59582      -9.6564     17.066139273132325 0.5303849516323821  
  114.756592   21.595812     -10.5434    16.341598189208984 114.756679   21.595938     -10.8933    15.829238943542482 0.5390349950224678  
  114.690521   21.594852     -9.5848     17.300198233459472 114.690625   21.594903     -10.0984    16.624138884033204 0.39356948303719297 
  114.610174   21.594196     -10.9067    15.978297865722656 114.610165   21.594177     -11.2235    15.499038748229982 0.07474044395022186 
  114.767448   21.595763     -9.5255     17.359497702453613 114.767384   21.595727     -10.1234    16.59913926550293  0.2503782779156758  
  114.713366   21.594779     -10.1373    16.747698462341308 114.713333   21.594853     -10.6928    16.02973943182373  0.288393275800558   
  114.593511   21.593283     -11.2011    15.68389765057373  114.593492   21.593254     -11.4659    15.256638578857423 0.12224679123071022 
  114.473745   21.59132      -10.077     16.80799833569336  114.473971   21.591245     -10.6472    16.075339369262696 0.8032496293533049  
  114.659826   21.593603     -9.106      17.77899805340576  114.659874   21.593625     -9.5675     17.155038885559083 0.179132021867708   
  114.578158   21.592386     -11.4698    15.415198004577636 114.57832    21.59235      -11.7515    14.971038870300294 0.5575459717160811  
  114.580596   21.592243     -10.1881    16.69689813885498  114.580572   21.592206     -10.5409    16.181638769592286 0.15555151623387142 
  114.738274   21.594028     -9.17       17.714997923706054 114.738495   21.594134     -9.6619     17.06063943334961  0.832384553888457   
  114.679692   21.592627     -11.1496    15.7353979710083   114.679587   21.592666     -11.4422    15.280339292968751 0.3784781212119874  
  114.673319   21.593072     -9.0277     17.857297575805664 114.67339    21.593107     -9.634      17.088539175476075 0.2689968944708543  
  114.504511   21.5907       -8.2102     18.67479769024658  114.504697   21.590807     -8.7517     17.97083859869385  0.7321422997223647  
  114.654796   21.591796     -11.347     15.537997877929687 114.654839   21.59164      -11.6404    15.082139067138673 0.579752190979773   
  114.626518   21.591266     -11.4643    15.420697844360351 114.626524   21.591261     -11.7601    14.962438635314943 0.026970029532562972
  114.592986   21.590836     -10.5342    16.350798285339355 114.59297    21.590633     -10.856     15.866539053405763 0.7327599597991804  
  114.698616   21.591811     -8.4096     18.475397742126464 114.698736   21.592047     -9.0131     17.709439329589845 0.9397721393120917  
  114.580455   21.589278     -12.5599    14.325097716186523 114.580431   21.589242     -12.9072    13.81533914038086  0.15248101033506797 
  114.440406   21.588235     -7.7974     19.087598002288818 114.440503   21.588156     -8.6139     18.108638815368653 0.4316437474316681  
  114.581763   21.589469     -12.5597    14.325297987792968 114.58174    21.589434     -12.9076    13.81493859716797  0.14766052284492817 
  114.703494   21.591172     -8.0357     18.849298155639648 114.703439   21.591237     -8.6344     18.088138632263185 0.2977437860551897  
  114.608551   21.589991     -9.7344     17.150598204467773 114.608544   21.589799     -10.1549    16.567639402832032 0.6915970638949765  
  114.461795   21.588015     -8.6256     18.25939813885498  114.46204    21.587941     -9.2029     17.519639067138673 0.862313032883137   
  114.433862   21.586922     -10.4605    16.42449823651123  114.433972   21.586844     -10.8265    15.896039061035157 0.4630747043447328  
  114.60015    21.587965     -11.866     15.018997824523925 114.600135   21.587942     -9.9941     16.728439382995607 0.09683540601109769 
  114.601826   21.588684     -11.8648    15.020197546813964 114.601814   21.588488     -12.2492    14.473339132751466 0.7067424917494699  
  114.638539   21.589151     -11.1695    15.715497649047851 114.638371   21.589155     -11.5039    15.218639425720216 0.5625552902074106  
  114.544861   21.58811      -8.161      18.72399774822998  114.544838   21.588056     -9.2212     17.501339010681153 0.20909113335975854 
  114.497065   21.587287     -8.9769     17.90809789929199  114.497262   21.587219     -9.4869     17.235638670410157 0.7034263735261794  
  114.584039   21.587756     -11.8795    15.005497610900878 114.584019   21.587549     -12.1886    14.533939413513185 0.7482013708040027  
  114.769035   21.589152     -10.5813    16.303698218200683 114.769165   21.589299     -10.9119    15.81063943334961  0.6851449784263556  
  114.650727   21.588258     -8.2586     18.626397765014648 114.650766   21.5881       -8.8275     17.895038656677247 0.5835898186814112  
  114.723936   21.588626     -9.0088     17.87619844708252  114.723932   21.588715     -9.3936     17.328938536132814 0.32067966497147726 
  114.472154   21.585372     -7.8399     19.04509798321533  114.47238    21.585475     -8.4145     18.30803876348877  0.8425253252358808  
  114.699984   21.587816     -9.9401     16.944898283813476 114.699922   21.587879     -10.3253    16.397238783325196 0.30742894893312256 
  114.588184   21.586241     -12.9465    13.938498175476074 114.588163   21.586211     -13.6716    13.050938658203126 0.12886341369114662 
  114.622842   21.586512     -8.6389     18.24609819683838  114.622845   21.586506     -9.1061     17.61643891760254  0.023820416559829208
  114.614603   21.586232     -10.8139    16.071098006103515 114.614599   21.586221     -11.13      15.592538885559083 0.04180255471399297 
  114.562165   21.58433      -14.6509    12.234098112915039 114.562326   21.58429      -15.3723    11.350238851989747 0.5578624348691521  
  114.58952    21.584689     -12.9464    13.938598311279296 114.5895     21.584661     -13.6716    13.050938658203126 0.12100857648005528 
  114.647954   21.585782     -9.5026     17.382398283813476 114.648177   21.585626     -10.317     16.40553861090088  0.9341596433582418  
  114.439562   21.582647     -8.2353     18.649697935913085 114.439846   21.582574     -8.7288     17.993739180053712 0.9863710860204085  
  114.648898   21.585271     -9.5028     17.38219801220703  114.648932   21.585288     -10.3188    16.40373902746582  0.12922681876836778 
  114.606947   21.584565     -11.1233    15.761698401306152 114.60694    21.584375     -11.5884    15.13413911291504  0.6844012711134706  
  114.593087   21.584212     -9.4197     17.465298331115722 114.593259   21.584015     -10.0344    16.68813901373291  0.9135032275212327  
  114.644227   21.584515     -11.775     15.109998381469726 114.644254   21.584528     -12.0671    14.655439428771974 0.10178161020954926 
  114.602831   21.584163     -10.8484    16.036597884033203 114.602818   21.584145     -11.1597    15.562838606323243 0.078056919371392   
  114.502768   21.582485     -11.3873    15.497698462341308 114.502959   21.582421     -11.8879    14.834638647521974 0.6796366937287496  
  114.464137   21.582472     -9.0276     17.857397711608886 114.464377   21.5824       -8.9214     17.80113892980957  0.8442009959219772  
  114.621945   21.583885     -9.5894     17.29559770855713  114.62176    21.583878     -10.1319    16.590639166320802 0.6198125825561512  
  114.410709   21.580316     -12.0625    14.822498          114.410683   21.580239     -12.4113    14.31123929449463  0.29054365615180106 
  114.577371   21.582613     -12.5343    14.350698149536132 114.577535   21.582581     -12.9059    13.816638998474122 0.56096226042101    
  114.551698   21.582449     -9.9961     16.888897574279785 114.551863   21.582229     -10.5416    16.180938772644044 0.965587703703576   
  114.610348   21.582691     -12.0436    14.841397917602539 114.610343   21.582504     -12.3507    14.371838621582032 0.6734080488589399  
  114.602673   21.582244     -10.6012    16.283797896240234 114.60266    21.582226     -10.9323    15.790239386047364 0.07805724083634451 
  114.636962   21.581808     -12.1172    14.767798102233886 114.637168   21.581819     -12.4361    14.286438993896486 0.6907449183443699  
  114.599502   21.581331     -12.478     14.406998312805175 114.59949    21.581138     -12.8418    13.880739263977052 0.6959603390091504  
  114.59313    21.581423     -9.8399     17.04509798321533  114.593112   21.5814       -10.2719    16.450638822998048 0.10240496299372132 
  114.58976    21.581205     -9.7515     17.133497870300292 114.589928   21.581182     -10.3812    16.341339163269044 0.5684643351215527  
  114.583578   21.581125     -9.5119     17.373098051879882 114.583556   21.581095     -9.9811     16.74143891760254  0.13072113091488458 
  114.624429   21.580603     -13.0899    13.795097983215332 114.624247   21.5806       -13.8376    12.884939245666505 0.6093668929722144  
  114.579098   21.58002      -12.5555    14.329497969482421 114.579074   21.579989     -13.0022    13.720338873352052 0.13751248497192797 
  114.579483   21.579328     -12.5602    14.324798262451171 114.57965    21.579125     -13.002     13.720539144958497 0.9201188879563329  
  114.482955   21.578552     -11.2129    15.672097838256835 114.482981   21.578483     -11.6673    15.055238775695802 0.2632081309780044  
  114.603077   21.580331     -10.204     16.68099752697754  114.603252   21.580317     -10.7308    15.991739325012208 0.5880027667030757  
  114.602145   21.57997      -10.204     16.68099752697754  114.602135   21.579779     -10.7308    15.991739325012208 0.6884144414402918  
  114.473209   21.578242     -10.9918    15.89319769177246  114.473435   21.578174     -11.3621    15.360439352478028 0.7951983086310549  
  114.720295   21.581256     -11.4325    15.452498114440917 114.720284   21.581347     -11.8399    14.882638983215333 0.32966310063897947 
  114.719002   21.58002      -9.5967     17.288298285339355 114.718988   21.58011      -10.0861    16.636439375366212 0.32737216322459084 
  114.689972   21.580893     -9.9351     16.949898398254394 114.690079   21.580952     -10.3311    16.391438536132814 0.41643597423329154 
  114.600457   21.580123     -12.4802    14.404798186157226 114.600445   21.579931     -12.8418    13.880739263977052 0.6923663917248313  
  114.487455   21.578614     -9.0175     17.867498076293945 114.487662   21.578549     -9.512      17.21053891607666  0.7314137731518311  
  114.464021   21.578114     -9.5459     17.339097655151367 114.464261   21.578044     -10.0834    16.639139227355958 0.8420412771126193  
  114.455018   21.578161     -8.1881     18.69689813885498  114.455083   21.578262     -8.5806     18.141939215148927 0.42373920210200416 
